Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Dachshund Dog Brooch",,826A,simple,0,675,http://www.antiquejewellerycompany.com/shop/dachshund-dog-brooch/,Brooches,"Modern (1960s onwards)",sold,,
"David Andersen Silver Gilt Swag Necklace","A good well designed white enamel swag necklace by David Andersen, a Norwegian designer. This has earrings and a brooch to match which are illustrated in the relevant sections. It is silver gilt and in very good condition.",647A,,0,675,http://www.antiquejewellerycompany.com/shop/david-anderson-silver-gilt-swag-necklace/,Necklaces,"Mid-Century (1950s)",sold,,
"Silver Dog Whistle","<p>I love figural pieces, and this Victorian whistle has a hound's head, which has been finely chased.</p>
<p>A great present for a hunting enthusiast, and it's loud!</p>",360B,,0,375,http://www.antiquejewellerycompany.com/shop/silver-dog-whistle/,Curiosities,"Victorian (1839-1901)",sold,,
"Georgian Plaque","<p>This Georgian plaque was probably originally set onto a box top. I bought it like this as I fell in love with the subject, which is so well painted.</p>
<p>A grecian muse cavorts in an Elysian background playing her triangle.</p>",970A,simple,0,975,http://www.antiquejewellerycompany.com/shop/georgian-plaque/,Curiosities,"Georgian (1714-1830)",available,,
"Pair of Silver Victorian Acorn Design Bracelets","A good pair of Victorian bracelets which can either be worn separately, or as a choker. They have the typical English motif of acorns which are unusual to find as a lot of these bracelets have ordinary decoration. These bracelets date from the 1880s.",404A,,0,875,http://www.antiquejewellerycompany.com/shop/pair-of-silver-victorian-acorn-design-bracelets/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,
"Artist's Pallette Gold Charm","<p>An unusual charm of an artist's palette, perfect for an artist.</p>
<p>It is set with a diamond, peridot, ruby, sapphire, and a citrine, and was made in the Edwardian period, circa 1910.</p>",283B,,0,250,http://www.antiquejewellerycompany.com/shop/artists-pallette-gold-charm/,Charms,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Emerald & Ruby Hand Gold Charm","A finely worked 15ct gold charm of a hand. The wrist has a bracelet made up of 1 ruby and 2 emeralds. It was made circa 1850.",314B,,0,375,http://www.antiquejewellerycompany.com/shop/emerald-ruby-hand-gold-charm/,Charms,"Victorian (1839-1901)",sold,,
"Diamond Set Rabbit Charm","A tiny but detailed rabbit charm, circa 1915, Edwardian, with 3 rose diamonds and a ruby eye in the rabbit. It is 15ct gold.",304B,,0,225,http://www.antiquejewellerycompany.com/shop/diamond-set-rabbit-charm/,Charms,"Edwardian (1901-1914)",sold,,
"Pearl 15ct Gold Cross","<p>A pretty small natural pearl set cross, circa 1910.</p>
<p>Brilliant for a confirmation gift, or a Christening present.</p>",151B,,0,225,http://www.antiquejewellerycompany.com/shop/pearl-15ct-gold-cross/,Charms,"Edwardian (1901-1914)",sold,,
"Yacht 15ct Gold Charm","This is a very good model of a yacht, set with a green chalcedony for the hull, or to denote water. It could be worn on it's own, or with a collection of charms. It was made in the Edwardian period, circa 1910.",450A,,0,225,http://www.antiquejewellerycompany.com/shop/yacht-15ct-gold-charm/,Charms,"Edwardian (1901-1914)",sold,,
"Binoculars Charm","A pretty finely detailed Edwardian gold charm of a pair of binoculars. The ladies used the real thing when visiting the theatre.",309B,,0,225,http://www.antiquejewellerycompany.com/shop/binoculars-charm/,Charms,"Edwardian (1901-1914)",sold,,
"Eagle's Claw Charm","A good strong little charm. The eagle's claw is clutching a natural pearl. It was made circa 1910.",294B,,0,150,http://www.antiquejewellerycompany.com/shop/eagles-claw-charm/,Charms,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Diamond Set Fly Charm","The Edwardians and the Victorians loved bugs, so here we have a diamond set fly charm, with tiny cabochon ruby eyes! Circa 1910.",305B,,0,375,http://www.antiquejewellerycompany.com/shop/diamond-set-fly-charm/,Charms,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Carved Reverse Intaglio Crystal Charm of Lilly of The Valley","A really sweet little carved rock crystal charm. It must have sent the artist blind as the detail when viewed with a loop is amazing. The subject matter is lovely. Perhaps it was a love token. Lilly of the valley means"" sweetness""",313B,,0,375,http://www.antiquejewellerycompany.com/shop/carved-reverse-intaglio-crystal-charm-of-lilly-of-the-valley/,Charms,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver & Paste Lizard Tie Pin","A pretty paste set silver lizard stickpin, made circa 1900-1920.",962Y,simple,0,75,http://www.antiquejewellerycompany.com/shop/silver-paste-lizard-tie-pin/,"Men's Jewellery>Tie Pins","Edwardian (1901-1914)",sold,,
"Enamel & Diamond Dress Watch","This is such a decorative piece of jewellery. The front is studded with diamonds and different colours of enamel, with a charming bow brooch top. The watch works, and the dial is in good order.",488B,,0,2250,http://www.antiquejewellerycompany.com/shop/enamel-diamond-dress-watch/,Curiosities>Watches,"Edwardian (1901-1914)",sold,,
"Waltham 14ct Gold Watch","This is a large watch, made by the best American makers, Waltham. The case is three colour 14ct gold, with a standing stag.",956A,simple,0,4250,http://www.antiquejewellerycompany.com/shop/waltham-14ct-gold-watch/,Curiosities>Watches,"Victorian (1839-1901)",sold,,
"Georgian Flower Garnet Earrings","A pretty wearable pair of almandine flat cut garnet flower earrings. Circa 1820. The sort of thing that Jane Austen's character's would have worn. Simple and pleasing to the eye.",868A,,0,375,http://www.antiquejewellerycompany.com/shop/georgian-flower-garnet-earrings/,Earrings,"Georgian (1714-1830)",sold,,
"Art Deco Sapphire Diamond Ring","A smart Art Deco sapphire and diamond dress/engagement and ring. Platinum top and an 18ct gold shank. Designed on the diagonal it is a little more unusual than other similar Art Deco rings.",165A,,0,675,http://www.antiquejewellerycompany.com/shop/art-deco-sapphire-diamond-ring-2/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK N, US 6 ½, French 54, Japanese 13","Art Deco (1920 - 1935)"
"Art Deco Diamond Plaque Ring","A really beautiful Art Deco original ring. The diamonds are white and bright, and it is platinum. This ring is in fantastic condition and was an exciting find. The flattering design elongates the finger.",489B,simple,0,3750,http://www.antiquejewellerycompany.com/shop/art-deco-diamond-plaque-ring/,"Rings>Dress Rings","Art Deco (1920-1935)",sold,,
"Georgian Paste Gold Ring","A lot of Georgian rings were made using paste. This ring is circa 1780, with a carved underside. It is in good condition, and for anyone who collects Georgian rings it is a totally original piece.",662X,,0,550,http://www.antiquejewellerycompany.com/shop/georgian-paste-gold-ring/,Rings,"Georgian (1714-1830)",sold,,
"French Sapphire & Diamond Art Deco Ring","I love this ring because it is smart, comfortable to wear and looks great. The french have always made beautiful jewellery - there is always attention to detail and the use of quality stones. The sapphire is a good Ceylon stone. The ring was made circa 1925.",46B,,0,2500,http://www.antiquejewellerycompany.com/shop/french-sapphire-diamond-art-deco-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,,
"Bohemian Garnet Bow Drop Pendant on Gold Chain","A pretty Edwardian garnet pendant. It has a bow top with an oval drop with a central faceted garnet. Circa 1915.",25B,simple,0,375,http://www.antiquejewellerycompany.com/shop/bohemian-garnet-bow-drop-pendant-on-gold-chain/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Georgian Silver Paste Cross","An unusual green and white paste cross. The snake entwined around it signifies eternity. It was made circa 1830 and is silver.",562A,,0,375,http://www.antiquejewellerycompany.com/shop/georgian-silver-paste-cross/,"Lockets &amp; Pendants","Georgian (1714-1830)",sold,,
"Art Nouveau Paste & Silver Pendant on Chain","A large paste set Art Nouveau pendant, on a silver chain. It would have been made as a copy of a diamond piece, and looks very convincing when worn.",320B,,0,375,http://www.antiquejewellerycompany.com/shop/art-nouveau-paste-silver-pendant-on-chain/,"Lockets &amp; Pendants","Art Nouveau (1890-1915)",sold,,
"Edwardian Marcasite & Blister Pearl Pendant","A large Edwardian marcasite, paste, and blister pearl pendant. Pieces like this were also made with diamonds and gems. This was the costume version of the time!",183B,,0,675,http://www.antiquejewellerycompany.com/shop/edwardian-marcasite-blister-pearl-pendant/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Georgian Amethyst Set Pendant Brooch","This is strictly a memorial brooch/pendant. The centre would have contained a lock of hair. It is gold set with amethysts. Normally I come across garnet set similar pieces. This one is more unusual. Circa 1810, with typical repoussee gold work.",862A,simple,0,675,http://www.antiquejewellerycompany.com/shop/georgian-amethyst-set-pendant-brooch/,"Lockets &amp; Pendants","Georgian (1714-1830)",available,,
"Peridot 9ct Gold Pendant","An Edwardian heart shape 9ct gold pendant set with shaped peridots. A simple yet pleasing design, circa 1910.",362B,simple,0,450,http://www.antiquejewellerycompany.com/shop/peridot-9ct-gold-pendant/,"Lockets &amp; Pendants","Art Nouveau (1890-1915)",sold,,
"Cameo Shell Pendant","A decorative Art Deco shell cameo pendant set with marcasite, in silver on the original chain.",990A,,0,375,http://www.antiquejewellerycompany.com/shop/cameo-shell-pendant/,"Lockets &amp; Pendants","Art Deco (1920-1935)",sold,,
"Bohemian Garnet Art Nouveau Necklace","A very decorative Art Nouveau Bohemian garnet swag necklace. Circa 1915. Wonderful light look when worn, yet a rich and lustrous colour.",400Z,,0,975,http://www.antiquejewellerycompany.com/shop/bohemian-garnet-art-nouveau-necklace/,Necklaces,"Art Nouveau (1890-1915)",sold,,
"Opal & Moonstone Arts & Crafts Silver Necklace","I cannot attribute this to anyone. It is hand made. I kept it for a while as I loved the design. It was probably made in Birmingham, circa 1910, by one of the makers.",967A,simple,0,1275,http://www.antiquejewellerycompany.com/shop/opal-moonstone-arts-crafts-silver-necklace/,Necklaces,"Art Nouveau (1890-1915)",available,,
"Austro-Hungarian Garnet & Blister Pearl Pendant Necklace","A pretty flat cut garnet and blister pearl Austro- Hungarian necklace. These pieces were made in the Renaissance style, and were very sold to tourists when they visited places such as Vienna.",902A,simple,0,675,http://www.antiquejewellerycompany.com/shop/austro-hungarian-garnet-blister-pearl-necklace/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Arts & Crafts Silver & Blister Pearl Earrings","A really smart pair of Arts and Crafts earrings, set with blister pearls. Circa 1910, with engraved motifs in the silver.",492B,,0,525,http://www.antiquejewellerycompany.com/shop/arts-crafts-silver-blister-pearl-earrings/,Earrings,"Art Nouveau (1890-1915)",sold,,"Art Nouveau (1890 -1915)"
"Carved Ivory Doves of Pliny Earrings","A finely carved pair of Victorian ivory earrings. The subject is the doves of Pliny. These have a brooch to match in the brooch section. They are circa 1830 and would have been sold to a tourist on the Grand Tour in Italy.",669A,,0,675,http://www.antiquejewellerycompany.com/shop/carved-ivory-doves-of-pliny-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Acorn Silver Victorian Earrings","A pretty pair of silver acorn earrings, circa 1880. I always buy acorn jewellery when I can find it. It is so quintessentially English. Out of an acorn grows the mighty oak tree. It is a symbol of good luck and fortune, and a reminder that the biggest tree was once a little acorn nut who stood his ground.",984A,simple,0,250,http://www.antiquejewellerycompany.com/shop/acorn-silver-victorian-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"White Enamel Silver Gilt Earrings","These earrings are circa 1950 and are part of a set by David Andersen, a Norwegian designer. We have a necklace and bow brooch in stock under the relevant sections.",648A,,0,250,http://www.antiquejewellerycompany.com/shop/white-enamel-silver-gilt-earrings/,Earrings,"Mid-Century (1950s)",sold,,
"Flower Basket Silver & Paste Earrings","An unusual pair of Art Deco drop flower basket earrings, circa 1920-30, set with coloured pastes. They have the original screw fittings which can easily be changed to wires if required.",16B,simple,0,375,http://www.antiquejewellerycompany.com/shop/flower-basket-silver-paste-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Murlle Bennett 15ct Opal Set Brooch","Murlle Bennett pieces of jewellery are sought after as they are good quality and well designed. Murlle Bennett was in fact a retail name, which sold pieces by different designers such as Theodor Fahrner. This piece is a lovely example, especially set with opals.",405B,,0,750,http://www.antiquejewellerycompany.com/shop/murlle-bennett-15ct-opal-set-brooch/,Brooches,"Art Nouveau (1890-1915)",sold,,
"Art Nouveau 15ct Gold & Opal Set Brooch","This brooch has no maker's mark, but is such a great design, and typical of the period. Circa 1910 in 15ct gold and set with opals.",546A,simple,0,675,http://www.antiquejewellerycompany.com/shop/art-nouveau-15ct-gold-opal-set-brooch/,Brooches,"Art Nouveau (1890-1915)",sold,,
"Silver Marcasite & Enamel Hat Box Brooch","A really fun novelty brooch from the 1920s of flowers spilling out of a hatbox. What a great gift for someone you love! It is silver with enamel and set with marcasite.",102Z,simple,0,225,http://www.antiquejewellerycompany.com/shop/silver-marcasite-enamel-hat-box-brooch/,Brooches,"Art Deco (1920-1935)",available,,
"Scottish Agate & Silver Garter Brooch","A nice example of a scottish agate set silver brooch from around 1860. When Queen Victoria bought Balmoral there grew up a tourist trade around the locality, using locally sourced agates in various heraldic and Scottish designs.",301Z,simple,0,675,http://www.antiquejewellerycompany.com/shop/scottish-agate-silver-garter-brooch/,Brooches,"Victorian (1839-1901)",available,,
"Carved Ivory Doves of Pliny Brooch","A very finely carved ivory brooch, with the doves of Pliny. I have found other pieces with the same subject over the years. Sometimes they are micro mosaic, or carved in other material such as coral. This was retailed to tourists who were on the grand tour, as a reminder of what they had seen in Italy.",670A,simple,0,675,http://www.antiquejewellerycompany.com/shop/carved-ivory-doves-of-pliny-brooch/,Brooches,"Victorian (1839-1901)",available,,
