Date,Permalink,id,Title,"Regular Price",SKU,Content,"Product Type",parent_id,Types,Periods,ajc_p_status,ajc_p_resizeable,ajc_p_ringsize
20120115,http://www.antiquejewellerycompany.com/shop/caduceous-tie-pin/,5556,"Caduceous Tie Pin",975,944C,"The caduceus was the magic staff of Hermes (Mercury), the god of commerce, eloquence, invention, travel and theft, and so was a symbol of heralds and commerce, not medicine. The words caduity and caducous imply mortality and senility, while the medical profession espouses renewal, vitality and health. This is a well executed enamelled stickpin set with small diamonds and two natural pearls, made circa 1890.",simple,0,"Men's Jewellery>Tie Pins","Victorian (1839-1901)",sold,,
20120115,http://www.antiquejewellerycompany.com/shop/georgian-18ct-gold-guard-chain/,5560,"Georgian 18ct Gold Guard Chain",3750,883C,"An interesting Georgian guard or muff chain which has a three colour gold hand clasp, with shell and flower motifs. The links are unusual and are cross hatched engraved. It was made circa 1820 and is probably of Russian origin.",simple,0,Chains,"Georgian (1714-1830)",sold,,
20120104,http://www.antiquejewellerycompany.com/shop/victorian-diamond-crescent-brooch/,5565,"Victorian Diamond Crescent Brooch",1500,134C,"Backed in 15ct gold; diamonds set in silver.<br />57 small, rose-cut diamonds - approximately 1.7cts",,0,Brooches,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120104,http://www.antiquejewellerycompany.com/shop/opal-diamond-late-victorian-crescent-brooch/,5570,"Opal & Diamond Late Victorian Crescent Brooch",2250,40C,"A really good quality late Victorian opal and diamond crescent brooch. The opals are well matched and the bright old mine cut diamonds compliment them beautifully.",simple,0,Brooches,"Victorian (1839-1901)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/georgian-gold-hoop-earrings/,5575,"Georgian Gold Hoop Earrings",675,J495L,"Rare eighteenth century hoop earrings with small opals and a garnet in the centre - set in enamel with original fittings.",,0,Earrings,,sold,c.1780,
20111229,http://www.antiquejewellerycompany.com/shop/cut-steel-faux-pearl-drop-earrings/,5579,"Cut Steel & Faux Pearl Drop Earrings",825,J572L,"A rare example of faux pearls and cut steel in great condition - beautiful Georgian design.",,0,Earrings,"Georgian (1714-1830)",available,"Georgian (1714 - 1830)",
20111229,http://www.antiquejewellerycompany.com/shop/amethyst-silver-drop-earrings/,5583,"Amethyst Silver Drop Earrings",375,J16,,,0,Earrings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20111229,http://www.antiquejewellerycompany.com/shop/cut-steel-round-drop-earrings/,5587,"Cut Steel Round Drop Earrings",1050,J29L,"A lovely example of Georgian cut steel - a great bold design that really stands out from the crowd.",,0,Earrings,"Georgian (1714-1830)",available,"Georgian (1714 - 1830)",
20111229,http://www.antiquejewellerycompany.com/shop/cut-steel-drop-earrings/,5590,"Cut Steel Drop Earrings",825,J.,"Long steel cut Georgian earrings with a stylized 'S' motif - a lovely example of Georgian design.",,0,Earrings,"Georgian (1714-1830)",available,"Georgian (1714 - 1830)",
20111229,http://www.antiquejewellerycompany.com/shop/garnet-leaf-earrings/,5593,"Garnet Leaf Earrings",525,J3,"Beautiful low carat gold Bohemian garnet earrings in a lovely stylized leaf design.",,0,Earrings,"Victorian (1839-1901)",available,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/amethyst-earrings/,5596,"Amethyst Earrings",525,J17,,,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/engraved-boat-shaped-gold-victorian-earrings/,5601,"Engraved Boat Shaped Gold Victorian Earrings",450,J7,"Stunning Victorian gold boat shaped earrings with a delicate leaf motif engraved throughout. These are a lovely example of classic Victorian design.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/turquoise-pearl-gold-hoop-earrings/,5605,"Turquoise & Pearl Gold Hoop Earrings",500,J347L,,simple,0,Earrings,"Victorian (1839-1901)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/retro-diamond-drop-earrings/,5608,"Retro Diamond Drop Earrings",2500,J1,"Very pretty Edwardian drop diamond earrings with three leaf shaped diamonds at the base. These are unusual of the period and the design compliments the beauty of these old cut stones.",,0,Earrings,"Retro (1940s)",sold,c.1940,
20111229,http://www.antiquejewellerycompany.com/shop/edwardian-style-diamond-cluster-earrings/,5613,"Edwardian Style Diamond Cluster Earrings",1050,J8,,,0,Earrings,"Modern (1960s onwards)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/pearl-diamond-hexagonal-earrings/,5617,"Pearl & Diamond Hexagonal Earrings",1125,J7L,"Pretty snowflake design with cultured pearls surrounded by diamonds.",,0,Earrings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20111229,http://www.antiquejewellerycompany.com/shop/jade-gold-earrings/,5619,"Jade & Gold Earrings",1125,J532L,"Bold 40s/50s design with nice colour Jade stones framed by 14ct Gold stylized rope motif.",,0,Earrings,"Mid-Century (1950s)",sold,"Mid-century (1950s)",
20111229,http://www.antiquejewellerycompany.com/shop/coral-drop-earrings/,5624,"Coral Drop Earrings",875,J496L,"Regency carved coral with a good colour and in good condition. Stylish and elegant this simple design compliments the lovely quality of the coral.",simple,0,Earrings,"Georgian (1714-1830)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/pearl-gold-earrings/,5628,"Pearl & Gold Earrings",525,J207L,"Beautiful natural split pearls set in 18ct Gold. A lovely example of Victorian design.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/emerald-gold-drop-earrings/,5632,"Emerald Gold Drop Earrings",1250,J18,,,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/coral-diamond-flower-earrings/,5636,"Coral & Diamond Flower Earrings",1125,J587K,"Pretty pale pink carved rose drop earrings with delicate diamond bows and tops. The coral is a lovely colour and has been worked with beautifully.",,0,Earrings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20111229,http://www.antiquejewellerycompany.com/shop/enamel-cherub-earrings/,5639,"Enamel Cherub Earrings",1650,J735J,"Lovely delicately executed Victorian enamel earrings with pearl drops and 18ct gold surround. Two cherubs are illustrated - one with a flute and the other pink roses.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901), French origin",
20111229,http://www.antiquejewellerycompany.com/shop/victorian-gold-drop-earrings/,5643,"Victorian Gold Drop Earrings",975,J204L,"Elegant plain gold Victorian drop earrings in a teardrop design with scroll motif top.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/natural-pearl-ruby-drop-earrings/,5646,"Natural Pearl & Ruby Drop Earrings",1875,J458L,"Natural pearl and ruby trapeze shaped yellow gold long drop earrings suspending a circular quatrefoil motif set with rubies and pearls.",simple,0,Earrings,"Victorian (1839-1901)",available,,
20111229,http://www.antiquejewellerycompany.com/shop/rose-diamond-gold-earrings/,5651,"Rose Diamond Gold Earrings",1250,J433L,,,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-cluster-earstuds-2/,5655,"Sapphire & Diamond Cluster Earstuds",1875,"305L / J","A pair of sapphire and diamond cluster earrings set in white gold and made in the 1940s. Theses earrings are a vibrant blue and would prove fun and easy to wear.",simple,0,Earrings,"Retro (1940s)",available,,
20111229,http://www.antiquejewellerycompany.com/shop/aquamarine-pearl-diamond-earrings/,5659,"Aquamarine, Pearl & Diamond Earrings",1050,J80L,"Oval aquamarine cluster earrings interspersed with diamonds and natural pearls set in gold scroll work. The aquamarine are a stunning colour and are beautifully complimented by their diamond and pearl surround.",,0,Earrings,"Retro (1940s)",sold,"Retro (1940s)",
20111229,http://www.antiquejewellerycompany.com/shop/engraved-victorian-gold-drop-earrings/,5663,"Engraved Victorian Gold Drop Earrings",675,J5,"Victorian half ball gold earrings beautifully embossed with an organic design which catches the light and sets off the gold.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/navette-shaped-georgian-enamel-earrings/,5667,"Navette Shaped Georgian Enamel Earrings",850,J6,"Beautiful navette shaped enamel earrings with gold rope edging and a central rose diamond. The enamel is a stunning royal blue and is complimented by the delicate gold surround.",simple,0,Earrings,"Georgian (1714-1830)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/old-mine-cut-single-stone-diamond-earrings/,5671,"Old Mine Cut Single Stone Diamond Earrings",950,J123K,"Beautiful old mine cut diamond in a modern setting. The diamonds are 25pts each.",,0,Earrings,"Modern (1960s onwards)",sold,"Modern (1960s onwards)",
20111229,http://www.antiquejewellerycompany.com/shop/whitby-jet-drop-earrings/,5674,"Whitby Jet Drop Earrings",,,,,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/red-vauxhall-glass-earrings/,5678,"Red Vauxhall Glass Earrings",250,J20,,,0,Earrings,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20111229,http://www.antiquejewellerycompany.com/shop/amethyst-coloured-paste-earrings/,5682,"Amethyst Coloured Paste Earrings",250,J21,,,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/pink-paste-marcasite-silver-earrings/,5686,"Pink Paste & Marcasite Silver Earrings",250,J22,,,0,Earrings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20111229,http://www.antiquejewellerycompany.com/shop/gold-ruby-victorian-earrings/,5691,"Gold & Ruby Victorian Earrings",675,J608K,"Simple Victorian disk earrings with a centered ruby in a large gold surround.",,0,Earrings,"Victorian (1839-1901)",available,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/carnelian-gold-onyx-earrings-with-pearl-centre/,5695,"Carnelian Gold & Onyx Earrings with Pearl Centre",450,J335G,"Lovely late Victorian round earrings with square inlaid cornelian and round onyx with centred pearl. These earrings go well with autumnal colours.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/rock-crystal-crown-earrings/,5698,"Rock Crystal Crown Earrings",550,J82H,"Rock crystal Victorian earrings with mother of pearl back and engraved with a barons coronet.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/victorian-square-gold-pearl-earrings/,5702,"Victorian Square Gold & Pearl Earrings",375,JGH,"Square Victorian earrings in mat gold made from four triangular pieces with a raised natural pearl in the centre.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/gold-ruby-disk-earrings/,5706,"Gold & Ruby Disk Earrings",300,J12,"Small Victorian disk shaped earrings with centred rubies and a matt gold surround.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/bohemian-garnet-earrings/,5710,"Bohemian Garnet Earrings",525,J324L,"Bohemian garnet flower shaped earrings set in very low carat gold. Made in three layers of different cut stones they make a lovely statement earring.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/garnet-diamond-stud-earrings/,5713,"Garnet & Diamond Stud Earrings",450,J9,"Cabochon cut garnet earrings shaped like a jelly mold with tiny diamonds in the centre. The garnets have a beautiful deep red hue.",,0,Earrings,"Victorian (1839-1901)",available,"Victorian (1839 -1901)",
20111229,http://www.antiquejewellerycompany.com/shop/two-colour-gold-hoop-earrings/,5717,"Two Colour Gold Hoop Earrings",1250,J13,"18ct two colour gold twisted hoop earrings with the white gold in the centre, which are very similar to the Cartier earrings.",simple,0,Earrings,"Modern (1960s onwards)",sold,,
20111229,http://www.antiquejewellerycompany.com/shop/georgian-coral-gold-earrings/,5721,"Georgian Coral Gold Earrings",450,J513L,"Lovely delicate Georgian pineapple carved bead earrings set with small gold balls surrounded by rope detail.",,0,Earrings,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20111229,http://www.antiquejewellerycompany.com/shop/victorian-citrine-gold-earrings/,5724,"Victorian Citrine & Gold Earrings",575,J168L,"Lovely bright oval citrines in a plain gold setting with delicate rope detail framing the stones.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
